"V1" "V2" "V3" "V4" "V5"
"868" "102241" "80" "1267" "5e+05" "TFIIS_RNAi1_star2"
"869" "102923" "90" "1251" "5e+05" "TFIIS_RNAi1_star2"
"870" "102491" "91" "1284" "5e+05" "TFIIS_RNAi1_star2"
"871" "138690" "122" "1549" "1e+06" "TFIIS_RNAi1_star2"
"872" "139076" "119" "1543" "1e+06" "TFIIS_RNAi1_star2"
"873" "138978" "121" "1498" "1e+06" "TFIIS_RNAi1_star2"
"874" "138763" "115" "1539" "1e+06" "TFIIS_RNAi1_star2"
"875" "139127" "116" "1545" "1e+06" "TFIIS_RNAi1_star2"
"876" "139119" "110" "1523" "1e+06" "TFIIS_RNAi1_star2"
"877" "139144" "113" "1509" "1e+06" "TFIIS_RNAi1_star2"
"878" "139023" "115" "1540" "1e+06" "TFIIS_RNAi1_star2"
"879" "139248" "117" "1548" "1e+06" "TFIIS_RNAi1_star2"
"880" "139125" "109" "1513" "1e+06" "TFIIS_RNAi1_star2"
"881" "138817" "116" "1525" "1e+06" "TFIIS_RNAi1_star2"
"882" "138858" "119" "1531" "1e+06" "TFIIS_RNAi1_star2"
"883" "138771" "111" "1541" "1e+06" "TFIIS_RNAi1_star2"
"884" "139007" "119" "1529" "1e+06" "TFIIS_RNAi1_star2"
"885" "138987" "116" "1534" "1e+06" "TFIIS_RNAi1_star2"
"886" "170235" "145" "1729" "2e+06" "TFIIS_RNAi1_star2"
"887" "170128" "144" "1739" "2e+06" "TFIIS_RNAi1_star2"
"888" "169985" "139" "1729" "2e+06" "TFIIS_RNAi1_star2"
"889" "169973" "139" "1748" "2e+06" "TFIIS_RNAi1_star2"
"890" "169997" "136" "1732" "2e+06" "TFIIS_RNAi1_star2"
"891" "169898" "142" "1727" "2e+06" "TFIIS_RNAi1_star2"
"892" "170200" "141" "1732" "2e+06" "TFIIS_RNAi1_star2"
"893" "169983" "150" "1736" "2e+06" "TFIIS_RNAi1_star2"
"894" "169852" "135" "1723" "2e+06" "TFIIS_RNAi1_star2"
"895" "170042" "147" "1740" "2e+06" "TFIIS_RNAi1_star2"
"896" "170036" "136" "1734" "2e+06" "TFIIS_RNAi1_star2"
"897" "170019" "142" "1745" "2e+06" "TFIIS_RNAi1_star2"
"898" "169984" "140" "1718" "2e+06" "TFIIS_RNAi1_star2"
"899" "170017" "146" "1730" "2e+06" "TFIIS_RNAi1_star2"
"900" "169771" "139" "1729" "2e+06" "TFIIS_RNAi1_star2"
"901" "183781" "148" "1816" "3e+06" "TFIIS_RNAi1_star2"
"902" "183831" "158" "1805" "3e+06" "TFIIS_RNAi1_star2"
"903" "183972" "152" "1809" "3e+06" "TFIIS_RNAi1_star2"
"904" "183754" "151" "1816" "3e+06" "TFIIS_RNAi1_star2"
"905" "183899" "152" "1824" "3e+06" "TFIIS_RNAi1_star2"
"906" "183973" "157" "1816" "3e+06" "TFIIS_RNAi1_star2"
"907" "183874" "152" "1811" "3e+06" "TFIIS_RNAi1_star2"
"908" "183881" "150" "1811" "3e+06" "TFIIS_RNAi1_star2"
"909" "183793" "157" "1813" "3e+06" "TFIIS_RNAi1_star2"
"910" "183798" "150" "1818" "3e+06" "TFIIS_RNAi1_star2"
"911" "184038" "150" "1816" "3e+06" "TFIIS_RNAi1_star2"
"912" "183823" "149" "1830" "3e+06" "TFIIS_RNAi1_star2"
"913" "184161" "148" "1811" "3e+06" "TFIIS_RNAi1_star2"
"914" "183558" "157" "1825" "3e+06" "TFIIS_RNAi1_star2"
"915" "183672" "149" "1822" "3e+06" "TFIIS_RNAi1_star2"
"916" "191718" "160" "1875" "4e+06" "TFIIS_RNAi1_star2"
"917" "191579" "158" "1861" "4e+06" "TFIIS_RNAi1_star2"
"918" "191760" "157" "1869" "4e+06" "TFIIS_RNAi1_star2"
"919" "191838" "160" "1865" "4e+06" "TFIIS_RNAi1_star2"
"920" "191721" "158" "1866" "4e+06" "TFIIS_RNAi1_star2"
"921" "191950" "157" "1858" "4e+06" "TFIIS_RNAi1_star2"
"922" "191655" "154" "1872" "4e+06" "TFIIS_RNAi1_star2"
"923" "191829" "159" "1867" "4e+06" "TFIIS_RNAi1_star2"
"924" "191718" "158" "1851" "4e+06" "TFIIS_RNAi1_star2"
"925" "191778" "157" "1862" "4e+06" "TFIIS_RNAi1_star2"
"926" "191823" "161" "1851" "4e+06" "TFIIS_RNAi1_star2"
"927" "191715" "160" "1868" "4e+06" "TFIIS_RNAi1_star2"
"928" "191622" "154" "1871" "4e+06" "TFIIS_RNAi1_star2"
"929" "191580" "162" "1868" "4e+06" "TFIIS_RNAi1_star2"
"930" "191769" "156" "1861" "4e+06" "TFIIS_RNAi1_star2"
"931" "196998" "162" "1892" "5e+06" "TFIIS_RNAi1_star2"
"932" "197051" "166" "1873" "5e+06" "TFIIS_RNAi1_star2"
"933" "196902" "167" "1889" "5e+06" "TFIIS_RNAi1_star2"
"934" "196769" "162" "1884" "5e+06" "TFIIS_RNAi1_star2"
"935" "196857" "158" "1902" "5e+06" "TFIIS_RNAi1_star2"
"936" "196949" "159" "1908" "5e+06" "TFIIS_RNAi1_star2"
"937" "196960" "161" "1880" "5e+06" "TFIIS_RNAi1_star2"
"938" "196690" "165" "1889" "5e+06" "TFIIS_RNAi1_star2"
"939" "196835" "160" "1897" "5e+06" "TFIIS_RNAi1_star2"
"940" "196958" "163" "1902" "5e+06" "TFIIS_RNAi1_star2"
"941" "196996" "164" "1888" "5e+06" "TFIIS_RNAi1_star2"
"942" "197002" "161" "1901" "5e+06" "TFIIS_RNAi1_star2"
"943" "197028" "162" "1883" "5e+06" "TFIIS_RNAi1_star2"
"944" "196693" "162" "1894" "5e+06" "TFIIS_RNAi1_star2"
"945" "196914" "161" "1889" "5e+06" "TFIIS_RNAi1_star2"
"946" "22209" "32" "428" "50000" "TFIIS_RNAi2_star2"
"947" "22102" "34" "447" "50000" "TFIIS_RNAi2_star2"
"948" "22170" "33" "443" "50000" "TFIIS_RNAi2_star2"
"949" "22322" "31" "448" "50000" "TFIIS_RNAi2_star2"
"950" "22052" "38" "455" "50000" "TFIIS_RNAi2_star2"
"951" "22168" "28" "444" "50000" "TFIIS_RNAi2_star2"
"952" "22203" "32" "447" "50000" "TFIIS_RNAi2_star2"
"953" "22247" "36" "418" "50000" "TFIIS_RNAi2_star2"
"954" "22015" "31" "429" "50000" "TFIIS_RNAi2_star2"
"955" "22125" "39" "430" "50000" "TFIIS_RNAi2_star2"
"956" "22226" "28" "423" "50000" "TFIIS_RNAi2_star2"
"957" "22094" "39" "478" "50000" "TFIIS_RNAi2_star2"
"958" "22126" "27" "436" "50000" "TFIIS_RNAi2_star2"
"959" "22142" "35" "410" "50000" "TFIIS_RNAi2_star2"
"960" "22101" "30" "424" "50000" "TFIIS_RNAi2_star2"
"961" "38063" "50" "652" "1e+05" "TFIIS_RNAi2_star2"
"962" "38120" "58" "677" "1e+05" "TFIIS_RNAi2_star2"
"963" "38073" "58" "682" "1e+05" "TFIIS_RNAi2_star2"
"964" "38148" "57" "645" "1e+05" "TFIIS_RNAi2_star2"
"965" "37989" "55" "659" "1e+05" "TFIIS_RNAi2_star2"
"966" "38214" "54" "684" "1e+05" "TFIIS_RNAi2_star2"
"967" "38099" "63" "665" "1e+05" "TFIIS_RNAi2_star2"
"968" "38009" "55" "677" "1e+05" "TFIIS_RNAi2_star2"
"969" "38238" "51" "688" "1e+05" "TFIIS_RNAi2_star2"
"970" "38041" "52" "666" "1e+05" "TFIIS_RNAi2_star2"
"971" "38159" "52" "661" "1e+05" "TFIIS_RNAi2_star2"
"972" "38250" "43" "690" "1e+05" "TFIIS_RNAi2_star2"
"973" "38075" "51" "642" "1e+05" "TFIIS_RNAi2_star2"
"974" "38090" "59" "678" "1e+05" "TFIIS_RNAi2_star2"
"975" "38200" "54" "672" "1e+05" "TFIIS_RNAi2_star2"
"976" "74820" "112" "1103" "250000" "TFIIS_RNAi2_star2"
"977" "74678" "108" "1095" "250000" "TFIIS_RNAi2_star2"
"978" "74973" "105" "1120" "250000" "TFIIS_RNAi2_star2"
"979" "74719" "115" "1102" "250000" "TFIIS_RNAi2_star2"
"980" "74636" "118" "1100" "250000" "TFIIS_RNAi2_star2"
"981" "75198" "110" "1098" "250000" "TFIIS_RNAi2_star2"
"982" "74826" "125" "1108" "250000" "TFIIS_RNAi2_star2"
"983" "74593" "98" "1089" "250000" "TFIIS_RNAi2_star2"
"984" "74821" "111" "1099" "250000" "TFIIS_RNAi2_star2"
"985" "74999" "99" "1089" "250000" "TFIIS_RNAi2_star2"
"986" "74657" "115" "1072" "250000" "TFIIS_RNAi2_star2"
"987" "74980" "127" "1092" "250000" "TFIIS_RNAi2_star2"
"988" "74647" "110" "1083" "250000" "TFIIS_RNAi2_star2"
"989" "74743" "112" "1091" "250000" "TFIIS_RNAi2_star2"
"990" "75040" "104" "1121" "250000" "TFIIS_RNAi2_star2"
"991" "117198" "168" "1480" "5e+05" "TFIIS_RNAi2_star2"
"992" "117016" "180" "1469" "5e+05" "TFIIS_RNAi2_star2"
"993" "116923" "182" "1518" "5e+05" "TFIIS_RNAi2_star2"
"994" "117108" "176" "1509" "5e+05" "TFIIS_RNAi2_star2"
"995" "116718" "182" "1544" "5e+05" "TFIIS_RNAi2_star2"
"996" "117276" "165" "1504" "5e+05" "TFIIS_RNAi2_star2"
"997" "117176" "166" "1476" "5e+05" "TFIIS_RNAi2_star2"
"998" "116646" "173" "1499" "5e+05" "TFIIS_RNAi2_star2"
"999" "117194" "178" "1507" "5e+05" "TFIIS_RNAi2_star2"
"1000" "116778" "168" "1486" "5e+05" "TFIIS_RNAi2_star2"
"1001" "116867" "158" "1492" "5e+05" "TFIIS_RNAi2_star2"
"1002" "117264" "176" "1469" "5e+05" "TFIIS_RNAi2_star2"
"1003" "116916" "167" "1476" "5e+05" "TFIIS_RNAi2_star2"
"1004" "117197" "178" "1456" "5e+05" "TFIIS_RNAi2_star2"
"1005" "116838" "173" "1486" "5e+05" "TFIIS_RNAi2_star2"
"1006" "168225" "258" "1864" "1e+06" "TFIIS_RNAi2_star2"
"1007" "167996" "240" "1891" "1e+06" "TFIIS_RNAi2_star2"
"1008" "168002" "240" "1877" "1e+06" "TFIIS_RNAi2_star2"
"1009" "168206" "255" "1822" "1e+06" "TFIIS_RNAi2_star2"
"1010" "168230" "243" "1871" "1e+06" "TFIIS_RNAi2_star2"
"1011" "168423" "245" "1861" "1e+06" "TFIIS_RNAi2_star2"
"1012" "168157" "242" "1866" "1e+06" "TFIIS_RNAi2_star2"
"1013" "168091" "235" "1868" "1e+06" "TFIIS_RNAi2_star2"
"1014" "168351" "252" "1858" "1e+06" "TFIIS_RNAi2_star2"
"1015" "167968" "238" "1873" "1e+06" "TFIIS_RNAi2_star2"
"1016" "168458" "243" "1844" "1e+06" "TFIIS_RNAi2_star2"
"1017" "168396" "242" "1879" "1e+06" "TFIIS_RNAi2_star2"
"1018" "168124" "253" "1884" "1e+06" "TFIIS_RNAi2_star2"
"1019" "167708" "236" "1848" "1e+06" "TFIIS_RNAi2_star2"
"1020" "168245" "241" "1843" "1e+06" "TFIIS_RNAi2_star2"
"1021" "219157" "300" "2147" "2e+06" "TFIIS_RNAi2_star2"
"1022" "219496" "302" "2140" "2e+06" "TFIIS_RNAi2_star2"
"1023" "219198" "310" "2177" "2e+06" "TFIIS_RNAi2_star2"
"1024" "219576" "315" "2160" "2e+06" "TFIIS_RNAi2_star2"
"1025" "219622" "314" "2123" "2e+06" "TFIIS_RNAi2_star2"
"1026" "219496" "316" "2160" "2e+06" "TFIIS_RNAi2_star2"
"1027" "219216" "311" "2166" "2e+06" "TFIIS_RNAi2_star2"
"1028" "219827" "293" "2138" "2e+06" "TFIIS_RNAi2_star2"
"1029" "219154" "311" "2160" "2e+06" "TFIIS_RNAi2_star2"
"1030" "219509" "314" "2162" "2e+06" "TFIIS_RNAi2_star2"
"1031" "219207" "315" "2146" "2e+06" "TFIIS_RNAi2_star2"
"1032" "219649" "306" "2158" "2e+06" "TFIIS_RNAi2_star2"
"1033" "219391" "311" "2151" "2e+06" "TFIIS_RNAi2_star2"
"1034" "219756" "314" "2151" "2e+06" "TFIIS_RNAi2_star2"
"1035" "219343" "308" "2162" "2e+06" "TFIIS_RNAi2_star2"
"1036" "246193" "343" "2312" "3e+06" "TFIIS_RNAi2_star2"
"1037" "246240" "340" "2284" "3e+06" "TFIIS_RNAi2_star2"
"1038" "245773" "334" "2295" "3e+06" "TFIIS_RNAi2_star2"
"1039" "246236" "345" "2293" "3e+06" "TFIIS_RNAi2_star2"
"1040" "246043" "340" "2305" "3e+06" "TFIIS_RNAi2_star2"
"1041" "246220" "337" "2295" "3e+06" "TFIIS_RNAi2_star2"
"1042" "246196" "337" "2298" "3e+06" "TFIIS_RNAi2_star2"
"1043" "246073" "342" "2300" "3e+06" "TFIIS_RNAi2_star2"
"1044" "246256" "340" "2303" "3e+06" "TFIIS_RNAi2_star2"
"1045" "245974" "347" "2302" "3e+06" "TFIIS_RNAi2_star2"
"1046" "245846" "342" "2298" "3e+06" "TFIIS_RNAi2_star2"
"1047" "246006" "339" "2310" "3e+06" "TFIIS_RNAi2_star2"
"1048" "246040" "339" "2300" "3e+06" "TFIIS_RNAi2_star2"
"1049" "246167" "344" "2300" "3e+06" "TFIIS_RNAi2_star2"
"1050" "245948" "335" "2306" "3e+06" "TFIIS_RNAi2_star2"
"1051" "262677" "354" "2373" "4e+06" "TFIIS_RNAi2_star2"
"1052" "262616" "357" "2390" "4e+06" "TFIIS_RNAi2_star2"
"1053" "262441" "358" "2389" "4e+06" "TFIIS_RNAi2_star2"
"1054" "262993" "364" "2373" "4e+06" "TFIIS_RNAi2_star2"
"1055" "262463" "352" "2390" "4e+06" "TFIIS_RNAi2_star2"
"1056" "263214" "358" "2380" "4e+06" "TFIIS_RNAi2_star2"
"1057" "262716" "356" "2357" "4e+06" "TFIIS_RNAi2_star2"
"1058" "262739" "357" "2375" "4e+06" "TFIIS_RNAi2_star2"
"1059" "262844" "358" "2373" "4e+06" "TFIIS_RNAi2_star2"
"1060" "262510" "353" "2386" "4e+06" "TFIIS_RNAi2_star2"
"1061" "262746" "358" "2354" "4e+06" "TFIIS_RNAi2_star2"
"1062" "262503" "366" "2370" "4e+06" "TFIIS_RNAi2_star2"
"1063" "262721" "358" "2395" "4e+06" "TFIIS_RNAi2_star2"
"1064" "262825" "359" "2390" "4e+06" "TFIIS_RNAi2_star2"
"1065" "262717" "357" "2391" "4e+06" "TFIIS_RNAi2_star2"
"1066" "274452" "365" "2442" "5e+06" "TFIIS_RNAi2_star2"
"1067" "274592" "370" "2420" "5e+06" "TFIIS_RNAi2_star2"
"1068" "274465" "368" "2412" "5e+06" "TFIIS_RNAi2_star2"
"1069" "274370" "370" "2440" "5e+06" "TFIIS_RNAi2_star2"
"1070" "274583" "372" "2446" "5e+06" "TFIIS_RNAi2_star2"
"1071" "274086" "370" "2456" "5e+06" "TFIIS_RNAi2_star2"
"1072" "274617" "372" "2431" "5e+06" "TFIIS_RNAi2_star2"
"1073" "274482" "369" "2424" "5e+06" "TFIIS_RNAi2_star2"
"1074" "274609" "359" "2423" "5e+06" "TFIIS_RNAi2_star2"
"1075" "274286" "362" "2428" "5e+06" "TFIIS_RNAi2_star2"
"1076" "274619" "366" "2429" "5e+06" "TFIIS_RNAi2_star2"
"1077" "274449" "372" "2433" "5e+06" "TFIIS_RNAi2_star2"
"1078" "274695" "361" "2425" "5e+06" "TFIIS_RNAi2_star2"
"1079" "274358" "366" "2441" "5e+06" "TFIIS_RNAi2_star2"
"1080" "274075" "369" "2428" "5e+06" "TFIIS_RNAi2_star2"
