"V1" "V2" "V3" "V4" "V5"
"940" "26355" "1" "343" "3" "TEV_star2"
"941" "26409" "5" "328" "3" "TEV_star2"
"942" "26367" "3" "345" "3" "TEV_star2"
"943" "26379" "0" "326" "3" "TEV_star2"
"944" "26317" "3" "310" "3" "TEV_star2"
"945" "26267" "2" "335" "3" "TEV_star2"
"946" "32901" "1" "413" "5" "TEV_star2"
"947" "32696" "2" "391" "5" "TEV_star2"
"948" "32699" "1" "388" "5" "TEV_star2"
"949" "32743" "0" "391" "5" "TEV_star2"
"950" "32635" "1" "388" "5" "TEV_star2"
"951" "32831" "1" "392" "5" "TEV_star2"
"952" "32836" "3" "407" "5" "TEV_star2"
"953" "32762" "2" "403" "5" "TEV_star2"
"954" "32715" "3" "401" "5" "TEV_star2"
"955" "32722" "2" "396" "5" "TEV_star2"
"956" "32622" "2" "418" "5" "TEV_star2"
"957" "32853" "3" "399" "5" "TEV_star2"
"958" "32904" "1" "410" "5" "TEV_star2"
"959" "32716" "2" "398" "5" "TEV_star2"
"960" "32732" "2" "409" "5" "TEV_star2"
"961" "40704" "3" "484" "10" "TEV_star2"
"962" "40669" "1" "482" "10" "TEV_star2"
"963" "40627" "1" "491" "10" "TEV_star2"
"964" "40691" "2" "487" "10" "TEV_star2"
"965" "40684" "2" "490" "10" "TEV_star2"
"966" "40616" "1" "472" "10" "TEV_star2"
"967" "40684" "2" "473" "10" "TEV_star2"
"968" "40610" "3" "494" "10" "TEV_star2"
"969" "40532" "4" "485" "10" "TEV_star2"
"970" "40571" "4" "479" "10" "TEV_star2"
"971" "40666" "3" "478" "10" "TEV_star2"
"972" "40620" "3" "492" "10" "TEV_star2"
"973" "40642" "3" "482" "10" "TEV_star2"
"974" "40595" "2" "466" "10" "TEV_star2"
"975" "40654" "5" "481" "10" "TEV_star2"
"976" "46974" "3" "534" "20" "TEV_star2"
"977" "46907" "6" "543" "20" "TEV_star2"
"978" "46877" "5" "533" "20" "TEV_star2"
"979" "46824" "5" "544" "20" "TEV_star2"
"980" "46971" "6" "549" "20" "TEV_star2"
"981" "46869" "5" "530" "20" "TEV_star2"
"982" "46857" "6" "538" "20" "TEV_star2"
"983" "46948" "5" "536" "20" "TEV_star2"
"984" "46731" "3" "532" "20" "TEV_star2"
"985" "46940" "3" "551" "20" "TEV_star2"
"986" "46930" "7" "532" "20" "TEV_star2"
"987" "46824" "4" "527" "20" "TEV_star2"
"988" "46900" "6" "537" "20" "TEV_star2"
"989" "46824" "6" "541" "20" "TEV_star2"
"990" "46792" "5" "531" "20" "TEV_star2"
"991" "49950" "6" "584" "30" "TEV_star2"
"992" "49830" "6" "570" "30" "TEV_star2"
"993" "49903" "5" "571" "30" "TEV_star2"
"994" "49788" "5" "566" "30" "TEV_star2"
"995" "49889" "8" "570" "30" "TEV_star2"
"996" "49891" "5" "572" "30" "TEV_star2"
"997" "49911" "3" "580" "30" "TEV_star2"
"998" "49944" "4" "585" "30" "TEV_star2"
"999" "49832" "5" "573" "30" "TEV_star2"
"1000" "50024" "6" "577" "30" "TEV_star2"
"1001" "49893" "7" "557" "30" "TEV_star2"
"1002" "49980" "6" "573" "30" "TEV_star2"
"1003" "49931" "7" "573" "30" "TEV_star2"
"1004" "49993" "6" "584" "30" "TEV_star2"
"1005" "49851" "6" "572" "30" "TEV_star2"
"1006" "51900" "10" "590" "40" "TEV_star2"
"1007" "51825" "8" "588" "40" "TEV_star2"
"1008" "51932" "6" "590" "40" "TEV_star2"
"1009" "51928" "7" "594" "40" "TEV_star2"
"1010" "51912" "5" "592" "40" "TEV_star2"
"1011" "51848" "6" "601" "40" "TEV_star2"
"1012" "51934" "5" "586" "40" "TEV_star2"
"1013" "51858" "7" "591" "40" "TEV_star2"
"1014" "51959" "6" "597" "40" "TEV_star2"
"1015" "51910" "5" "593" "40" "TEV_star2"
"1016" "51891" "9" "593" "40" "TEV_star2"
"1017" "51759" "6" "592" "40" "TEV_star2"
"1018" "51944" "7" "596" "40" "TEV_star2"
"1019" "51913" "3" "593" "40" "TEV_star2"
"1020" "51883" "8" "583" "40" "TEV_star2"
"1021" "53367" "5" "610" "50" "TEV_star2"
"1022" "53547" "7" "609" "50" "TEV_star2"
"1023" "53412" "8" "607" "50" "TEV_star2"
"1024" "53416" "6" "605" "50" "TEV_star2"
"1025" "53448" "6" "617" "50" "TEV_star2"
"1026" "53392" "7" "612" "50" "TEV_star2"
"1027" "53409" "9" "611" "50" "TEV_star2"
"1028" "53516" "5" "609" "50" "TEV_star2"
"1029" "53445" "6" "602" "50" "TEV_star2"
"1030" "53501" "4" "610" "50" "TEV_star2"
"1031" "53412" "8" "617" "50" "TEV_star2"
"1032" "53396" "6" "601" "50" "TEV_star2"
"1033" "53451" "4" "620" "50" "TEV_star2"
"1034" "53461" "7" "608" "50" "TEV_star2"
"1035" "53383" "7" "605" "50" "TEV_star2"
"1036" "54618" "7" "628" "60" "TEV_star2"
"1037" "54656" "7" "624" "60" "TEV_star2"
"1038" "54648" "9" "631" "60" "TEV_star2"
"1039" "54711" "9" "624" "60" "TEV_star2"
"1040" "54678" "7" "622" "60" "TEV_star2"
"1041" "54757" "7" "623" "60" "TEV_star2"
"1042" "54626" "7" "627" "60" "TEV_star2"
"1043" "54710" "5" "621" "60" "TEV_star2"
"1044" "54746" "8" "643" "60" "TEV_star2"
"1045" "54666" "9" "630" "60" "TEV_star2"
"1046" "54692" "6" "626" "60" "TEV_star2"
"1047" "54749" "8" "619" "60" "TEV_star2"
"1048" "54671" "9" "635" "60" "TEV_star2"
"1049" "54703" "9" "604" "60" "TEV_star2"
"1050" "54744" "9" "636" "60" "TEV_star2"
"1051" "55782" "7" "637" "70" "TEV_star2"
"1052" "55601" "9" "632" "70" "TEV_star2"
"1053" "55561" "7" "629" "70" "TEV_star2"
"1054" "55665" "8" "625" "70" "TEV_star2"
"1055" "55746" "5" "639" "70" "TEV_star2"
"1056" "55653" "7" "626" "70" "TEV_star2"
"1057" "55666" "8" "637" "70" "TEV_star2"
"1058" "55673" "7" "636" "70" "TEV_star2"
"1059" "55660" "9" "648" "70" "TEV_star2"
"1060" "55776" "6" "634" "70" "TEV_star2"
"1061" "55606" "6" "635" "70" "TEV_star2"
"1062" "55650" "10" "653" "70" "TEV_star2"
"1063" "55738" "8" "633" "70" "TEV_star2"
"1064" "55781" "7" "638" "70" "TEV_star2"
"1065" "55831" "7" "638" "70" "TEV_star2"
"1066" "56542" "9" "655" "80" "TEV_star2"
"1067" "56491" "7" "640" "80" "TEV_star2"
"1068" "56580" "9" "643" "80" "TEV_star2"
"1069" "56564" "7" "646" "80" "TEV_star2"
"1070" "56497" "8" "645" "80" "TEV_star2"
"1071" "56512" "7" "649" "80" "TEV_star2"
"1072" "56578" "7" "650" "80" "TEV_star2"
"1073" "56569" "10" "637" "80" "TEV_star2"
"1074" "56451" "9" "650" "80" "TEV_star2"
"1075" "56611" "10" "647" "80" "TEV_star2"
"1076" "56463" "8" "634" "80" "TEV_star2"
"1077" "56470" "7" "658" "80" "TEV_star2"
"1078" "56525" "10" "654" "80" "TEV_star2"
"1079" "56520" "7" "649" "80" "TEV_star2"
"1080" "56468" "10" "655" "80" "TEV_star2"
"1081" "57345" "9" "660" "90" "TEV_star2"
"1082" "57267" "10" "661" "90" "TEV_star2"
"1083" "57273" "8" "651" "90" "TEV_star2"
"1084" "57201" "7" "656" "90" "TEV_star2"
"1085" "57382" "8" "653" "90" "TEV_star2"
"1086" "57240" "8" "668" "90" "TEV_star2"
"1087" "57339" "9" "654" "90" "TEV_star2"
"1088" "57176" "10" "657" "90" "TEV_star2"
"1089" "57228" "8" "652" "90" "TEV_star2"
"1090" "57271" "10" "657" "90" "TEV_star2"
"1091" "57339" "8" "654" "90" "TEV_star2"
"1092" "57311" "10" "638" "90" "TEV_star2"
"1093" "57303" "9" "650" "90" "TEV_star2"
"1094" "57271" "9" "656" "90" "TEV_star2"
"1095" "57232" "8" "658" "90" "TEV_star2"
"1096" "57596" "10" "651" "95" "TEV_star2"
"1097" "57507" "8" "654" "95" "TEV_star2"
"1098" "57648" "8" "665" "95" "TEV_star2"
"1099" "57624" "8" "659" "95" "TEV_star2"
"1100" "57556" "7" "661" "95" "TEV_star2"
"1101" "57583" "10" "664" "95" "TEV_star2"
"1102" "57577" "8" "660" "95" "TEV_star2"
"1103" "57565" "7" "648" "95" "TEV_star2"
"1104" "57563" "7" "662" "95" "TEV_star2"
"1105" "57710" "8" "662" "95" "TEV_star2"
"1106" "57597" "9" "651" "95" "TEV_star2"
"1107" "57535" "8" "660" "95" "TEV_star2"
"1108" "57512" "9" "662" "95" "TEV_star2"
"1109" "57642" "9" "673" "95" "TEV_star2"
"1110" "57639" "8" "645" "95" "TEV_star2"
"1111" "57968" "10" "665" "100" "TEV_star2"
"1112" "57901" "9" "670" "100" "TEV_star2"
"1113" "57843" "8" "666" "100" "TEV_star2"
"1114" "57936" "9" "659" "100" "TEV_star2"
"1115" "57904" "7" "659" "100" "TEV_star2"
"1116" "57871" "7" "671" "100" "TEV_star2"
"1117" "57897" "9" "669" "100" "TEV_star2"
"1118" "57794" "9" "651" "100" "TEV_star2"
"1119" "57924" "9" "670" "100" "TEV_star2"
"1120" "57926" "9" "673" "100" "TEV_star2"
"1121" "57925" "7" "671" "100" "TEV_star2"
"1122" "57834" "11" "665" "100" "TEV_star2"
"1123" "57953" "9" "652" "100" "TEV_star2"
"1124" "57833" "9" "663" "100" "TEV_star2"
"1125" "57878" "9" "655" "100" "TEV_star2"
"1126" "34453" "6" "776" "1" "TFIIS_EV2_star2"
"1127" "34357" "6" "807" "1" "TFIIS_EV2_star2"
"1128" "34340" "6" "809" "1" "TFIIS_EV2_star2"
"1129" "34429" "5" "795" "1" "TFIIS_EV2_star2"
"1130" "34370" "9" "796" "1" "TFIIS_EV2_star2"
"1131" "34568" "10" "780" "1" "TFIIS_EV2_star2"
"1132" "34383" "8" "787" "1" "TFIIS_EV2_star2"
"1133" "34513" "7" "805" "1" "TFIIS_EV2_star2"
"1134" "34225" "3" "793" "1" "TFIIS_EV2_star2"
"1135" "34381" "5" "786" "1" "TFIIS_EV2_star2"
"1136" "34406" "9" "794" "1" "TFIIS_EV2_star2"
"1137" "34324" "8" "771" "1" "TFIIS_EV2_star2"
"1138" "34355" "10" "787" "1" "TFIIS_EV2_star2"
"1139" "34537" "4" "770" "1" "TFIIS_EV2_star2"
"1140" "34490" "2" "782" "1" "TFIIS_EV2_star2"
"1141" "57012" "13" "1161" "2" "TFIIS_EV2_star2"
"1142" "56842" "10" "1156" "2" "TFIIS_EV2_star2"
"1143" "57150" "13" "1129" "2" "TFIIS_EV2_star2"
"1144" "56970" "10" "1187" "2" "TFIIS_EV2_star2"
"1145" "57300" "8" "1198" "2" "TFIIS_EV2_star2"
"1146" "57123" "11" "1175" "2" "TFIIS_EV2_star2"
"1147" "57307" "9" "1185" "2" "TFIIS_EV2_star2"
"1148" "56832" "12" "1170" "2" "TFIIS_EV2_star2"
"1149" "56934" "14" "1167" "2" "TFIIS_EV2_star2"
"1150" "57370" "12" "1161" "2" "TFIIS_EV2_star2"
"1151" "56902" "10" "1125" "2" "TFIIS_EV2_star2"
"1152" "57221" "13" "1131" "2" "TFIIS_EV2_star2"
"1153" "57018" "9" "1158" "2" "TFIIS_EV2_star2"
"1154" "56900" "9" "1151" "2" "TFIIS_EV2_star2"
"1155" "57039" "9" "1148" "2" "TFIIS_EV2_star2"
"1156" "74344" "10" "1372" "3" "TFIIS_EV2_star2"
"1157" "74452" "14" "1351" "3" "TFIIS_EV2_star2"
"1158" "74393" "16" "1385" "3" "TFIIS_EV2_star2"
"1159" "74451" "17" "1356" "3" "TFIIS_EV2_star2"
"1160" "74508" "10" "1386" "3" "TFIIS_EV2_star2"
"1161" "74459" "11" "1375" "3" "TFIIS_EV2_star2"
"1162" "74144" "9" "1424" "3" "TFIIS_EV2_star2"
"1163" "74530" "14" "1372" "3" "TFIIS_EV2_star2"
"1164" "74874" "12" "1368" "3" "TFIIS_EV2_star2"
"1165" "74404" "16" "1387" "3" "TFIIS_EV2_star2"
"1166" "74716" "12" "1357" "3" "TFIIS_EV2_star2"
"1167" "74229" "13" "1351" "3" "TFIIS_EV2_star2"
"1168" "74361" "14" "1365" "3" "TFIIS_EV2_star2"
"1169" "74404" "12" "1348" "3" "TFIIS_EV2_star2"
"1170" "74400" "12" "1374" "3" "TFIIS_EV2_star2"
"1171" "99677" "19" "1647" "5" "TFIIS_EV2_star2"
"1172" "99600" "18" "1631" "5" "TFIIS_EV2_star2"
"1173" "99618" "16" "1645" "5" "TFIIS_EV2_star2"
"1174" "99707" "21" "1675" "5" "TFIIS_EV2_star2"
"1175" "99386" "17" "1689" "5" "TFIIS_EV2_star2"
"1176" "99596" "13" "1666" "5" "TFIIS_EV2_star2"
"1177" "99796" "18" "1635" "5" "TFIIS_EV2_star2"
"1178" "99856" "13" "1653" "5" "TFIIS_EV2_star2"
"1179" "99634" "17" "1691" "5" "TFIIS_EV2_star2"
"1180" "99760" "15" "1680" "5" "TFIIS_EV2_star2"
"1181" "99265" "15" "1653" "5" "TFIIS_EV2_star2"
"1182" "99488" "17" "1620" "5" "TFIIS_EV2_star2"
"1183" "99838" "17" "1639" "5" "TFIIS_EV2_star2"
"1184" "99843" "19" "1643" "5" "TFIIS_EV2_star2"
"1185" "99628" "18" "1659" "5" "TFIIS_EV2_star2"
"1186" "135408" "21" "1952" "10" "TFIIS_EV2_star2"
"1187" "135382" "22" "1982" "10" "TFIIS_EV2_star2"
"1188" "135207" "23" "1948" "10" "TFIIS_EV2_star2"
"1189" "135210" "24" "1959" "10" "TFIIS_EV2_star2"
"1190" "135467" "23" "1936" "10" "TFIIS_EV2_star2"
"1191" "135333" "25" "1963" "10" "TFIIS_EV2_star2"
"1192" "135265" "20" "1926" "10" "TFIIS_EV2_star2"
"1193" "135331" "26" "1968" "10" "TFIIS_EV2_star2"
"1194" "135237" "23" "1935" "10" "TFIIS_EV2_star2"
"1195" "135074" "22" "1944" "10" "TFIIS_EV2_star2"
"1196" "135237" "20" "1953" "10" "TFIIS_EV2_star2"
"1197" "135342" "24" "1949" "10" "TFIIS_EV2_star2"
"1198" "135544" "22" "1945" "10" "TFIIS_EV2_star2"
"1199" "135229" "26" "1947" "10" "TFIIS_EV2_star2"
"1200" "135476" "21" "1946" "10" "TFIIS_EV2_star2"
"1201" "165916" "23" "2147" "20" "TFIIS_EV2_star2"
"1202" "165533" "26" "2161" "20" "TFIIS_EV2_star2"
"1203" "165809" "26" "2154" "20" "TFIIS_EV2_star2"
"1204" "165556" "26" "2152" "20" "TFIIS_EV2_star2"
"1205" "165683" "27" "2153" "20" "TFIIS_EV2_star2"
"1206" "165712" "25" "2162" "20" "TFIIS_EV2_star2"
"1207" "165595" "24" "2153" "20" "TFIIS_EV2_star2"
"1208" "165371" "26" "2166" "20" "TFIIS_EV2_star2"
"1209" "165387" "25" "2151" "20" "TFIIS_EV2_star2"
"1210" "165772" "28" "2156" "20" "TFIIS_EV2_star2"
"1211" "165513" "28" "2150" "20" "TFIIS_EV2_star2"
"1212" "165659" "26" "2155" "20" "TFIIS_EV2_star2"
"1213" "165813" "25" "2166" "20" "TFIIS_EV2_star2"
"1214" "165437" "26" "2166" "20" "TFIIS_EV2_star2"
"1215" "165570" "27" "2168" "20" "TFIIS_EV2_star2"
"1216" "179449" "30" "2233" "30" "TFIIS_EV2_star2"
"1217" "179384" "28" "2221" "30" "TFIIS_EV2_star2"
"1218" "179464" "29" "2235" "30" "TFIIS_EV2_star2"
"1219" "179445" "30" "2214" "30" "TFIIS_EV2_star2"
"1220" "179355" "29" "2218" "30" "TFIIS_EV2_star2"
"1221" "179672" "29" "2230" "30" "TFIIS_EV2_star2"
"1222" "179502" "29" "2241" "30" "TFIIS_EV2_star2"
"1223" "179344" "29" "2236" "30" "TFIIS_EV2_star2"
"1224" "179464" "27" "2220" "30" "TFIIS_EV2_star2"
"1225" "179349" "30" "2222" "30" "TFIIS_EV2_star2"
"1226" "179406" "29" "2232" "30" "TFIIS_EV2_star2"
"1227" "179256" "27" "2218" "30" "TFIIS_EV2_star2"
"1228" "179528" "28" "2250" "30" "TFIIS_EV2_star2"
"1229" "179280" "27" "2238" "30" "TFIIS_EV2_star2"
"1230" "179255" "28" "2219" "30" "TFIIS_EV2_star2"
"1231" "187509" "32" "2268" "40" "TFIIS_EV2_star2"
"1232" "187643" "30" "2264" "40" "TFIIS_EV2_star2"
"1233" "187479" "29" "2284" "40" "TFIIS_EV2_star2"
"1234" "187497" "29" "2262" "40" "TFIIS_EV2_star2"
"1235" "187628" "30" "2269" "40" "TFIIS_EV2_star2"
"1236" "187631" "29" "2278" "40" "TFIIS_EV2_star2"
"1237" "187686" "28" "2283" "40" "TFIIS_EV2_star2"
"1238" "187665" "30" "2281" "40" "TFIIS_EV2_star2"
"1239" "187599" "28" "2285" "40" "TFIIS_EV2_star2"
"1240" "187399" "29" "2273" "40" "TFIIS_EV2_star2"
"1241" "187532" "28" "2280" "40" "TFIIS_EV2_star2"
"1242" "187550" "30" "2284" "40" "TFIIS_EV2_star2"
"1243" "187399" "26" "2276" "40" "TFIIS_EV2_star2"
"1244" "187535" "32" "2281" "40" "TFIIS_EV2_star2"
"1245" "187501" "30" "2278" "40" "TFIIS_EV2_star2"
"1246" "192962" "30" "2295" "50" "TFIIS_EV2_star2"
"1247" "193120" "31" "2287" "50" "TFIIS_EV2_star2"
"1248" "193119" "31" "2297" "50" "TFIIS_EV2_star2"
"1249" "193218" "29" "2294" "50" "TFIIS_EV2_star2"
"1250" "192972" "28" "2305" "50" "TFIIS_EV2_star2"
"1251" "192934" "29" "2287" "50" "TFIIS_EV2_star2"
"1252" "193019" "29" "2298" "50" "TFIIS_EV2_star2"
"1253" "193136" "27" "2294" "50" "TFIIS_EV2_star2"
"1254" "193165" "29" "2289" "50" "TFIIS_EV2_star2"
"1255" "193049" "28" "2299" "50" "TFIIS_EV2_star2"
"1256" "192969" "30" "2305" "50" "TFIIS_EV2_star2"
"1257" "193263" "29" "2309" "50" "TFIIS_EV2_star2"
"1258" "193058" "30" "2289" "50" "TFIIS_EV2_star2"
"1259" "193213" "27" "2311" "50" "TFIIS_EV2_star2"
"1260" "192963" "31" "2298" "50" "TFIIS_EV2_star2"
"1261" "197196" "31" "2329" "60" "TFIIS_EV2_star2"
"1262" "197254" "33" "2326" "60" "TFIIS_EV2_star2"
"1263" "197169" "28" "2312" "60" "TFIIS_EV2_star2"
"1264" "197244" "30" "2324" "60" "TFIIS_EV2_star2"
"1265" "197007" "28" "2332" "60" "TFIIS_EV2_star2"
"1266" "197144" "29" "2307" "60" "TFIIS_EV2_star2"
"1267" "197242" "31" "2303" "60" "TFIIS_EV2_star2"
"1268" "197320" "31" "2310" "60" "TFIIS_EV2_star2"
"1269" "197169" "29" "2315" "60" "TFIIS_EV2_star2"
"1270" "197222" "30" "2318" "60" "TFIIS_EV2_star2"
"1271" "197392" "31" "2326" "60" "TFIIS_EV2_star2"
"1272" "197115" "31" "2320" "60" "TFIIS_EV2_star2"
"1273" "197212" "30" "2314" "60" "TFIIS_EV2_star2"
"1274" "197312" "30" "2317" "60" "TFIIS_EV2_star2"
"1275" "197277" "31" "2310" "60" "TFIIS_EV2_star2"
"1276" "200304" "31" "2332" "70" "TFIIS_EV2_star2"
"1277" "200377" "29" "2330" "70" "TFIIS_EV2_star2"
"1278" "200215" "29" "2323" "70" "TFIIS_EV2_star2"
"1279" "200235" "32" "2334" "70" "TFIIS_EV2_star2"
"1280" "200414" "33" "2330" "70" "TFIIS_EV2_star2"
"1281" "200546" "28" "2334" "70" "TFIIS_EV2_star2"
"1282" "200504" "32" "2326" "70" "TFIIS_EV2_star2"
"1283" "200389" "32" "2323" "70" "TFIIS_EV2_star2"
"1284" "200265" "31" "2334" "70" "TFIIS_EV2_star2"
"1285" "200472" "32" "2329" "70" "TFIIS_EV2_star2"
"1286" "200382" "31" "2328" "70" "TFIIS_EV2_star2"
"1287" "200482" "33" "2332" "70" "TFIIS_EV2_star2"
"1288" "200514" "30" "2337" "70" "TFIIS_EV2_star2"
"1289" "200445" "32" "2338" "70" "TFIIS_EV2_star2"
"1290" "200523" "29" "2336" "70" "TFIIS_EV2_star2"
"1291" "202927" "31" "2340" "80" "TFIIS_EV2_star2"
"1292" "202956" "32" "2342" "80" "TFIIS_EV2_star2"
"1293" "202934" "30" "2338" "80" "TFIIS_EV2_star2"
"1294" "203059" "31" "2350" "80" "TFIIS_EV2_star2"
"1295" "203153" "29" "2331" "80" "TFIIS_EV2_star2"
"1296" "203039" "30" "2339" "80" "TFIIS_EV2_star2"
"1297" "202817" "31" "2351" "80" "TFIIS_EV2_star2"
"1298" "202939" "31" "2346" "80" "TFIIS_EV2_star2"
"1299" "202867" "33" "2346" "80" "TFIIS_EV2_star2"
"1300" "203075" "28" "2344" "80" "TFIIS_EV2_star2"
"1301" "202995" "28" "2342" "80" "TFIIS_EV2_star2"
"1302" "202922" "30" "2347" "80" "TFIIS_EV2_star2"
"1303" "202988" "32" "2347" "80" "TFIIS_EV2_star2"
"1304" "203111" "31" "2340" "80" "TFIIS_EV2_star2"
"1305" "203113" "31" "2347" "80" "TFIIS_EV2_star2"
"1306" "205141" "33" "2350" "90" "TFIIS_EV2_star2"
"1307" "205048" "30" "2353" "90" "TFIIS_EV2_star2"
"1308" "205070" "32" "2349" "90" "TFIIS_EV2_star2"
"1309" "205230" "31" "2350" "90" "TFIIS_EV2_star2"
"1310" "205244" "31" "2355" "90" "TFIIS_EV2_star2"
"1311" "205305" "31" "2355" "90" "TFIIS_EV2_star2"
"1312" "205166" "29" "2358" "90" "TFIIS_EV2_star2"
"1313" "205104" "30" "2349" "90" "TFIIS_EV2_star2"
"1314" "205182" "29" "2353" "90" "TFIIS_EV2_star2"
"1315" "205532" "31" "2354" "90" "TFIIS_EV2_star2"
"1316" "205232" "29" "2349" "90" "TFIIS_EV2_star2"
"1317" "205100" "31" "2355" "90" "TFIIS_EV2_star2"
"1318" "205328" "32" "2356" "90" "TFIIS_EV2_star2"
"1319" "205183" "33" "2347" "90" "TFIIS_EV2_star2"
"1320" "205067" "30" "2347" "90" "TFIIS_EV2_star2"
"1321" "206209" "32" "2360" "95" "TFIIS_EV2_star2"
"1322" "206232" "31" "2351" "95" "TFIIS_EV2_star2"
"1323" "206138" "31" "2357" "95" "TFIIS_EV2_star2"
"1324" "206243" "32" "2352" "95" "TFIIS_EV2_star2"
"1325" "206094" "32" "2365" "95" "TFIIS_EV2_star2"
"1326" "205987" "31" "2361" "95" "TFIIS_EV2_star2"
"1327" "206191" "31" "2368" "95" "TFIIS_EV2_star2"
"1328" "206033" "32" "2350" "95" "TFIIS_EV2_star2"
"1329" "206168" "30" "2358" "95" "TFIIS_EV2_star2"
"1330" "206227" "30" "2356" "95" "TFIIS_EV2_star2"
"1331" "206071" "31" "2365" "95" "TFIIS_EV2_star2"
"1332" "205840" "31" "2367" "95" "TFIIS_EV2_star2"
"1333" "206127" "31" "2360" "95" "TFIIS_EV2_star2"
"1334" "206070" "28" "2362" "95" "TFIIS_EV2_star2"
"1335" "206164" "32" "2360" "95" "TFIIS_EV2_star2"
"1336" "206926" "31" "2360" "100" "TFIIS_EV2_star2"
"1337" "207053" "32" "2364" "100" "TFIIS_EV2_star2"
"1338" "206908" "29" "2352" "100" "TFIIS_EV2_star2"
"1339" "206847" "33" "2349" "100" "TFIIS_EV2_star2"
"1340" "206915" "31" "2356" "100" "TFIIS_EV2_star2"
"1341" "207108" "29" "2372" "100" "TFIIS_EV2_star2"
"1342" "206991" "29" "2355" "100" "TFIIS_EV2_star2"
"1343" "206922" "30" "2355" "100" "TFIIS_EV2_star2"
"1344" "206978" "30" "2358" "100" "TFIIS_EV2_star2"
"1345" "207060" "31" "2359" "100" "TFIIS_EV2_star2"
"1346" "206970" "32" "2375" "100" "TFIIS_EV2_star2"
"1347" "206970" "33" "2361" "100" "TFIIS_EV2_star2"
"1348" "206671" "31" "2363" "100" "TFIIS_EV2_star2"
"1349" "206926" "33" "2355" "100" "TFIIS_EV2_star2"
"1350" "206971" "32" "2362" "100" "TFIIS_EV2_star2"
"1351" "28927" "31" "485" "1" "TFIIS_RNAi1_star2"
"1352" "28780" "27" "458" "1" "TFIIS_RNAi1_star2"
"1353" "28875" "24" "492" "1" "TFIIS_RNAi1_star2"
"1354" "28657" "34" "477" "1" "TFIIS_RNAi1_star2"
"1355" "28835" "29" "500" "1" "TFIIS_RNAi1_star2"
"1356" "28921" "27" "486" "1" "TFIIS_RNAi1_star2"
"1357" "28672" "32" "493" "1" "TFIIS_RNAi1_star2"
"1358" "28977" "33" "459" "1" "TFIIS_RNAi1_star2"
"1359" "28898" "30" "515" "1" "TFIIS_RNAi1_star2"
"1360" "28634" "28" "470" "1" "TFIIS_RNAi1_star2"
"1361" "28916" "26" "495" "1" "TFIIS_RNAi1_star2"
"1362" "28716" "32" "453" "1" "TFIIS_RNAi1_star2"
"1363" "28713" "29" "498" "1" "TFIIS_RNAi1_star2"
"1364" "28863" "30" "493" "1" "TFIIS_RNAi1_star2"
"1365" "28752" "24" "483" "1" "TFIIS_RNAi1_star2"
"1366" "47966" "53" "733" "2" "TFIIS_RNAi1_star2"
"1367" "47896" "44" "725" "2" "TFIIS_RNAi1_star2"
"1368" "47968" "44" "727" "2" "TFIIS_RNAi1_star2"
"1369" "48022" "43" "713" "2" "TFIIS_RNAi1_star2"
"1370" "47900" "50" "722" "2" "TFIIS_RNAi1_star2"
"1371" "47999" "48" "719" "2" "TFIIS_RNAi1_star2"
"1372" "48075" "42" "698" "2" "TFIIS_RNAi1_star2"
"1373" "48089" "50" "721" "2" "TFIIS_RNAi1_star2"
"1374" "47849" "39" "706" "2" "TFIIS_RNAi1_star2"
"1375" "47847" "46" "750" "2" "TFIIS_RNAi1_star2"
"1376" "48097" "38" "755" "2" "TFIIS_RNAi1_star2"
"1377" "47980" "45" "725" "2" "TFIIS_RNAi1_star2"
"1378" "47643" "46" "731" "2" "TFIIS_RNAi1_star2"
"1379" "47926" "45" "735" "2" "TFIIS_RNAi1_star2"
"1380" "47762" "47" "738" "2" "TFIIS_RNAi1_star2"
"1381" "63296" "59" "899" "3" "TFIIS_RNAi1_star2"
"1382" "63561" "66" "887" "3" "TFIIS_RNAi1_star2"
"1383" "63330" "50" "893" "3" "TFIIS_RNAi1_star2"
"1384" "63373" "55" "875" "3" "TFIIS_RNAi1_star2"
"1385" "63436" "71" "880" "3" "TFIIS_RNAi1_star2"
"1386" "62922" "63" "877" "3" "TFIIS_RNAi1_star2"
"1387" "63144" "57" "874" "3" "TFIIS_RNAi1_star2"
"1388" "63305" "66" "890" "3" "TFIIS_RNAi1_star2"
"1389" "63436" "50" "899" "3" "TFIIS_RNAi1_star2"
"1390" "63476" "57" "858" "3" "TFIIS_RNAi1_star2"
"1391" "63118" "48" "886" "3" "TFIIS_RNAi1_star2"
"1392" "63210" "50" "923" "3" "TFIIS_RNAi1_star2"
"1393" "63030" "54" "899" "3" "TFIIS_RNAi1_star2"
"1394" "63574" "52" "891" "3" "TFIIS_RNAi1_star2"
"1395" "63228" "57" "888" "3" "TFIIS_RNAi1_star2"
"1396" "86620" "71" "1148" "5" "TFIIS_RNAi1_star2"
"1397" "86454" "72" "1149" "5" "TFIIS_RNAi1_star2"
"1398" "86570" "83" "1115" "5" "TFIIS_RNAi1_star2"
"1399" "86991" "70" "1101" "5" "TFIIS_RNAi1_star2"
"1400" "86763" "79" "1116" "5" "TFIIS_RNAi1_star2"
"1401" "86150" "83" "1103" "5" "TFIIS_RNAi1_star2"
"1402" "86790" "82" "1122" "5" "TFIIS_RNAi1_star2"
